tagnum,Easting,Northing,elevation,precision
230821,652167.6056,4860972.729,134.88229,20CM
230824,653419.1605,4859068.077,103.73551,20CM
230826,653420.4772,4859068.679,103.65365,20CM
230829,653441.3796,4859053.985,103.52559,20CM
230830,653441.1621,4859056.625,103.62799,20CM
230838,653441.8983,4859055.055,103.68192,20CM
230840,652140.8751,4860979.022,135.20657,20CM
230844,653442.625,4859054.596,103.67732,20CM
230852,653420.438,4859066.979,103.66402,20CM
230853,653444.3508,4859057.385,103.58235,20CM
230854,653449.4834,4859058.554,103.40908,20CM
230855,653447.5362,4859056.138,103.49584,20CM
230857,653441.0508,4859054.963,103.59822,20CM
230869,653441.9718,4859054.622,103.68165,20CM
230872,652143.2332,4860969.708,135.32691,20CM
230873,652172.8316,4860976.489,134.9349,20CM
230883,652168.5623,4860974.929,134.83376,20CM
230887,652142.7406,4860974.895,135.4058,20CM
230891,652140.9086,4860977.635,135.33855,20CM
230894,652141.1159,4860976.204,135.38342,20CM
230895,653419.4865,4859068.689,103.72728,20CM
230897,653445.1076,4859055.245,103.5232,20CM
230900,652142.9141,4860975.331,135.39849,20CM
230901,653421.9797,4859066.565,103.67805,20CM
230903,653420.3836,4859066.042,103.70992,20CM
230912,653442.0648,4859054.486,103.62107,20CM
230914,653445.9059,4859056.081,103.583,20CM
230919,652143.9888,4860969.314,135.2565,20CM
230923,653421.2902,4859064.086,103.68004,20CM
230935,653422.3641,4859066.019,103.66521,20CM
230942,653443.2008,4859054.419,103.59778,20CM
230947,653421.423,4859065.976,103.68073,20CM
230950,653453.1922,4859056.076,103.32552,20CM
230952,653420.6704,4859067.153,103.65652,20CM
230953,653421.894,4859062.748,103.59433,20CM
230956,653448.5975,4859056.56,103.43422,20CM
230958,653420.6128,4859065.813,103.70322,20CM
230963,653441.3444,4859054.82,103.60085,20CM
230966,653419.0168,4859068.824,103.73279,20CM
230967,652172.2624,4860977.186,134.99459,20CM
230970,652141.8292,4860976.089,135.2259,20CM
230973,652169.2732,4860976.245,134.996,20CM
230977,652174.5146,4860977.799,134.79795,20CM
230978,652172.6771,4860977.162,134.98821,20CM
230983,652143.284,4860975.138,135.48683,20CM
230984,653443.9228,4859055.391,103.62855,20CM
230985,652168.7731,4860973.485,134.96647,20CM
230986,653446.9454,4859055.015,103.5663,20CM
230990,653422.3448,4859062.411,103.5394,20CM
230994,652167.4639,4860972.815,134.88676,20CM
230995,652168.21,4860973.125,134.95699,20CM
230998,652172.3577,4860977.904,134.98313,20CM
231003,653446.2121,4859056.879,103.66199,20CM
231004,652141.2358,4860978.86,135.29459,20CM
231006,652169.1131,4860976.476,135.02359,20CM
231008,652173.7685,4860978.573,134.88633,20CM
231009,652142.6967,4860975.152,135.36304,20CM
231010,652142.8835,4860975.737,135.34602,20CM
231014,652171.0165,4860978.43,135.05442,20CM
231015,652173.2612,4860979.372,134.9398,20CM
231018,652142.7594,4860972.269,135.42922,20CM
231020,653419.1101,4859068.41,103.73105,20CM
231021,653423.0642,4859060.926,103.62019,20CM
231023,652142.5416,4860971.063,135.42839,20CM
231025,652171.741,4860976.698,134.97842,20CM
231029,653419.1555,4859068.652,103.72258,20CM
231030,652173.6282,4860976.999,134.89481,20CM
231032,652143.8898,4860971.281,135.51497,20CM
231033,652141.0988,4860977.72,135.30424,20CM
231034,652168.7981,4860975.947,134.9095,20CM
231040,652143.67,4860969.97,135.33516,20CM
231042,653419.891,4859067.627,103.71824,20CM
231044,653419.5902,4859067.485,103.76029,20CM
231048,652167.675,4860973.894,134.98141,20CM
231049,652142.0105,4860976.484,135.24095,20CM
231050,652142.8641,4860969.782,135.32252,20CM
231053,653421.6421,4859064.669,103.70388,20CM
231054,653421.3244,4859063.18,103.65698,20CM
231056,652172.6495,4860976.176,134.97661,20CM
231057,653423.1651,4859062.809,103.68554,20CM
231058,652173.8651,4860977.046,134.89993,20CM
231059,652171.2634,4860977.583,135.05565,20CM
231060,652172.6951,4860977.359,134.9735,20CM
231061,652141.355,4860976.831,135.2527,20CM
231062,653445.0361,4859055.117,103.49219,20CM
231064,652170.279,4860977.427,135.07173,20CM
231065,652142.4983,4860976.129,135.34535,20CM
231066,652144.1491,4860969.688,135.31418,20CM
231067,653442.3826,4859054.508,103.66919,20CM
231071,652140.7178,4860978.011,135.28645,20CM
231075,652141.3836,4860976.094,135.25933,20CM
231077,652170.055,4860974.781,135.0036,20CM
231078,653419.3509,4859066.534,103.76298,20CM
231079,652141.4533,4860978.981,135.42739,20CM
231080,652141.5035,4860978.358,135.44797,20CM
231081,652167.5209,4860974.506,134.94803,20CM
231082,652141.6407,4860977.532,135.40871,20CM
231083,652143.4586,4860972.198,135.48899,20CM
231084,653418.7643,4859067.513,103.80444,20CM
231085,652143.5614,4860970.832,135.48926,20CM
231086,652167.1631,4860973.639,134.99172,20CM
231088,652166.2978,4860972.89,134.88059,20CM
231089,652143.6828,4860971.958,135.4909,20CM
231090,652143.4279,4860972.373,135.49066,20CM
231095,652168.5818,4860975.787,134.90441,20CM
231096,652172.0801,4860975.755,135.00944,20CM
231097,652167.6523,4860973.179,134.90239,20CM
231099,652142.6572,4860971.271,135.44892,20CM
231100,652170.1868,4860976.749,134.995,20CM
231101,652142.6605,4860969.355,135.28197,20CM
231102,652142.2913,4860971.622,135.44689,20CM
231103,652168.5331,4860973.574,134.98259,20CM
231104,652141.0063,4860977.95,135.3084,20CM
231105,653444.4562,4859055.403,103.57103,20CM
231106,652142.3547,4860972.968,135.44008,20CM
231109,652143.1872,4860972.76,135.48012,20CM
231110,652172.6065,4860978.192,135.01577,20CM
231111,652140.7378,4860977.445,135.30842,20CM
231112,652142.6432,4860975.632,135.33113,20CM
231113,652141.2427,4860977.262,135.34997,20CM
231114,652170.0756,4860976.694,135.00744,20CM
231115,652169.147,4860974.41,134.93111,20CM
231116,652171.4344,4860978.325,135.06012,20CM
231119,652171.1302,4860977.345,135.02561,20CM
231121,652142.227,4860974.037,135.47311,20CM
231124,652142.5609,4860973.321,135.45958,20CM
231125,652142.9865,4860973.973,135.49915,20CM
231126,653420.4016,4859066.346,103.66144,20CM
231129,652140.068,4860978.255,135.27737,20CM
231130,653422.497,4859062.595,103.56778,20CM
231131,653420.7258,4859066.311,103.63759,20CM
231133,653422.373,4859065.529,103.76531,20CM
231134,653420.1584,4859066.536,103.74079,20CM
231135,652169.1278,4860976.337,135.03462,20CM
231136,653449.77,4859058.225,103.41356,20CM
231137,652142.6065,4860977.473,135.42456,20CM
231139,653447.5363,4859056.917,103.51415,20CM
231140,652141.6776,4860976.797,135.2542,20CM
231142,653444.7532,4859056.563,103.66872,20CM
231144,652142.1907,4860975.057,135.39409,20CM
231146,652141.6957,4860978.381,135.55241,20CM
231147,652142.3638,4860973.676,135.4467,20CM
231150,652142.6078,4860973.728,135.424,20CM
231155,652167.2284,4860974.015,134.98625,20CM
231157,653420.6652,4859064.439,103.80512,20CM
231158,652173.1065,4860977.456,134.96603,20CM
231159,652167.5437,4860972.405,134.91897,20CM
231160,652171.1292,4860976.79,135.02045,20CM
231161,652142.353,4860970.924,135.43075,20CM
231163,653422.0195,4859062.681,103.58951,20CM
231165,653423.4945,4859058.03,103.62282,20CM
231170,653443.5659,4859055.31,103.59722,20CM
231173,653445.5095,4859057.581,103.46988,20CM
231179,653421.7727,4859061.18,103.61738,20CM
231180,653422.351,4859058.361,103.61025,20CM
231185,653421.9246,4859064.708,103.6987,20CM
231187,653445.7448,4859057.093,103.6107,20CM
231192,653422.0893,4859065.304,103.75049,20CM
231193,653423.3902,4859060.112,103.69859,20CM
231195,653440.7763,4859056.623,103.60436,20CM
231196,653419.1958,4859066.869,103.78624,20CM
231198,653450.6533,4859056.659,103.3297,20CM
231199,653422.5467,4859065.663,103.68879,20CM
231202,653445.1964,4859055.814,103.63471,20CM
231204,653443.3057,4859056.059,103.68674,20CM
231205,653441.8586,4859055.37,103.66582,20CM
231206,653419.5522,4859067.226,103.75691,20CM
231209,653421.2752,4859064.318,103.67969,20CM
231211,653422.2147,4859062.214,103.58208,20CM
231212,653421.7914,4859066.134,103.75533,20CM
231213,653423.3341,4859061.607,103.61707,20CM
231217,653422.1942,4859062.913,103.5678,20CM
231224,653422.2263,4859060.018,103.71852,20CM
231228,653443.9843,4859057.278,103.65535,20CM
231232,653453.8263,4859056.675,103.16902,20CM
231237,653449.4601,4859056.129,103.46207,20CM
231238,653442.204,4859055.46,103.66261,20CM
231240,653422.4912,4859060.338,103.67373,20CM
231241,653444.8753,4859055.101,103.51533,20CM
231247,653448.7525,4859057.134,103.44808,20CM
231255,653444.7762,4859056.198,103.71491,20CM
231259,653422.6717,4859060.734,103.62928,20CM
231260,653421.1797,4859066.275,103.7129,20CM
231261,653441.6417,4859056.059,103.6718,20CM
231262,653421.1215,4859064.998,103.66804,20CM
231264,653422.5633,4859062.791,103.60178,20CM
231266,653448.1114,4859056.509,103.46694,20CM
231269,653445.1042,4859057.091,103.63206,20CM
231271,653443.4405,4859054.741,103.67379,20CM
231280,653421.0133,4859065.439,103.68313,20CM
231282,653449.5294,4859057.992,103.43054,20CM
231286,653420.0716,4859068.794,103.65638,20CM
231292,653423.798,4859060.71,103.66573,20CM
231294,653421.4163,4859063.459,103.6512,20CM
231295,653441.9446,4859056.477,103.6654,20CM
231302,653421.7941,4859063.159,103.62627,20CM
231303,653445.3462,4859055.488,103.56652,20CM
231311,653449.1878,4859056.97,103.41102,20CM
231314,653423.4664,4859062.4,103.67555,20CM
231320,653418.2844,4859068.377,103.70338,20CM
231329,653418.8637,4859067.35,103.80913,20CM
231338,653418.5926,4859067.84,103.73852,20CM
231339,653421.1846,4859065.659,103.66378,20CM
231344,653419.7486,4859066.447,103.79419,20CM
231376,653448.1414,4859058.008,103.41143,20CM
231377,653420.9063,4859064.12,103.70508,X
231381,653442.9406,4859055.907,103.75678,X
231382,653445.0279,4859055.61,103.65924,20CM
231383,653423.6726,4859060.526,103.64368,20CM
231385,653446.2297,4859056.334,103.59508,20CM
231392,653446.3813,4859056.993,103.61198,20CM
231396,653422.2068,4859063.857,103.64994,20CM
231406,653449.7636,4859058.037,103.48572,20CM
231409,653421.2461,4859064.617,103.7098,20CM
231410,653443.1137,4859056.918,103.70043,20CM
231412,653420.2254,4859068.421,103.67319,20CM
231413,653421.6098,4859065.629,103.70333,20CM
231423,653440.8865,4859055.367,103.65053,20CM
231425,653420.8655,4859067.092,103.66833,20CM
231426,653443.2943,4859057.039,103.72697,X
231427,653420.9224,4859065.004,103.67783,20CM
231433,653447.9509,4859057.716,103.40497,20CM
231434,653449.4439,4859057.088,103.34017,20CM
231435,653422.3336,4859061.854,103.57668,20CM
231440,653423.3026,4859060.942,103.6182,20CM
231444,653422.8081,4859063.305,103.66251,20CM
231446,653447.9636,4859056.235,103.44086,20CM
231453,653423.3735,4859063.135,103.70263,20CM
231455,653443.7972,4859056.686,103.67596,20CM
231465,653422.3429,4859065.192,103.71628,20CM
231469,653421.4084,4859064.729,103.67333,20CM
231475,653420.7451,4859068,103.75574,20CM
231481,653450.2361,4859058.075,103.35511,X
231483,653423.6812,4859061.252,103.64761,20CM
231494,653450.5699,4859057.678,103.3418,20CM
231495,653419.3147,4859067.082,103.82896,20CM
231505,653449.0924,4859055.821,103.46877,20CM
231509,653422.7404,4859064.347,103.74614,20CM
231513,653446.2226,4859054.851,103.50636,20CM
231526,653423.2272,4859062.491,103.67359,20CM
231532,653448.7234,4859056.588,103.45563,20CM
231533,653443.6294,4859057.017,103.67868,20CM
231537,653420.9581,4859063.669,103.65904,20CM
231542,653443.6936,4859056.16,103.72646,X
231543,653447.4655,4859055.56,103.55696,20CM
231550,653449.5948,4859057.458,103.42605,20CM
231552,653423.1221,4859063.376,103.67606,20CM
231559,653447.4175,4859056.729,103.47673,20CM
231566,653420.8867,4859067.459,103.67051,20CM
231568,653449.3665,4859057.4,103.4426,20CM
231571,653442.4289,4859055.723,103.78222,X
231578,653422.9376,4859062.439,103.59627,20CM
231584,653420.1717,4859065.415,103.76252,20CM
231585,653420.576,4859067.508,103.66271,20CM
231586,653447.8559,4859055.761,103.56365,X
231589,653419.5426,4859069.034,103.67153,20CM
231590,653449.5392,4859057.909,103.43,20CM
231593,653421.704,4859062.584,103.59027,20CM
231596,653420.092,4859066.652,103.73553,20CM
231598,653442.9835,4859055.037,103.69522,20CM
231602,653442.3338,4859055.205,103.6865,20CM
231603,653445.5216,4859055.685,103.57823,20CM
231605,653448.2093,4859057.474,103.4975,20CM
231607,653445.9218,4859055.779,103.55561,20CM
231612,653442.4635,4859055.36,103.65695,20CM
231614,653445.3132,4859054.816,103.45552,20CM
231621,653421.6298,4859064.37,103.67676,20CM
231622,653444.4552,4859055.774,103.5995,20CM
231623,653441.2891,4859056.074,103.67443,20CM
231632,653448.5923,4859057.063,103.4906,20CM
231639,653440.9492,4859056.247,103.65841,20CM
231645,653423.5938,4859061.929,103.69253,20CM
231646,653421.2554,4859066.888,103.67846,20CM
231648,653421.5211,4859067.043,103.75644,20CM
231650,652141.8956,4860978.003,135.59377,20CM
231652,652167.0235,4860973.686,134.98582,20CM
231653,652169.1014,4860974.901,134.8893,20CM
231654,652167.5107,4860973.637,134.98055,20CM
231655,652141.0292,4860978.127,135.25021,20CM
231656,652168.63,4860975.15,134.86651,20CM
231658,652142.2871,4860975.914,135.29157,20CM
231660,652143.2052,4860973.728,135.57778,X
231662,652142.6144,4860971.701,135.408,20CM
231663,652142.9001,4860971.596,135.43235,20CM
231664,652143.4319,4860971.611,135.4658,20CM
231665,652142.1117,4860975.452,135.31299,20CM
231666,652171.9355,4860978.598,134.88725,20CM
231667,652168.2777,4860973.85,134.98356,20CM
231668,652167.0625,4860974.118,134.9774,20CM
231669,652142.0027,4860974.307,135.44115,20CM
231670,652140.7629,4860978.228,135.25144,20CM
231671,652173.1864,4860978.971,134.95473,20CM
231672,652142.1222,4860976.44,135.24308,20CM
231673,652173.2237,4860978.382,134.90728,20CM
231674,652143.7941,4860970.499,135.46159,20CM
231675,652172.489,4860978.622,134.91897,20CM
231676,652141.6227,4860974.796,135.44048,20CM
231677,652167.8193,4860973.731,134.997,20CM
231678,652170.2708,4860975.685,134.91153,20CM
231679,652142.5502,4860976.803,135.4243,20CM
231680,652141.4437,4860976.805,135.24882,20CM
231681,652142.0142,4860973.574,135.44333,20CM
231682,652170.9138,4860978.177,135.03547,20CM
231684,652170.7897,4860976.189,135.02764,20CM
231685,652172.2047,4860976.409,134.96184,20CM
231686,652170.5832,4860975.208,135.06077,20CM
231687,652141.9019,4860977.496,135.48358,20CM
231688,652172.9012,4860977.394,134.96324,20CM
231689,652172.5394,4860977.564,134.9642,X
231690,652142.4083,4860970.263,135.37142,20CM
231691,652173.6154,4860977.096,134.90672,20CM
231692,652171.4455,4860976.838,135.03984,20CM
231693,652142.4782,4860973.072,135.53294,X
231695,652140.5253,4860977.23,135.41273,X
231696,652143.5922,4860972.664,135.50862,20CM
231697,652167.8926,4860974.2,134.97035,20CM
231698,652141.5058,4860975.872,135.38538,X
231699,652143.0526,4860973.042,135.46973,20CM
231700,652167.0752,4860972.912,134.94569,20CM
231701,652144.4477,4860969.638,135.30464,20CM
231702,652171.6248,4860977.819,135.00438,20CM
231703,652142.1924,4860971.273,135.55958,X
231704,652142.6605,4860974.374,135.58866,X
231705,652169.3848,4860975.078,134.89687,20CM
231706,652142.1014,4860976.751,135.38797,20CM
231707,652141.9401,4860972.376,135.52974,20CM
231708,652166.3033,4860973.157,134.97628,20CM
231709,652173.8004,4860977.816,134.94032,20CM
231710,652168.4917,4860975.542,134.83918,20CM
231711,652170.4061,4860977.252,134.98156,20CM
231712,652172.7183,4860979.579,135.01808,20CM
231713,652170.8424,4860977.435,135.00463,20CM
231714,652143.9088,4860969.527,135.27226,20CM
231715,652166.0004,4860973.043,135.01855,20CM
231716,652171.0245,4860977.868,135.0244,20CM
231717,652169.4418,4860975.461,134.88839,20CM
231719,652172.6699,4860978.165,134.99294,20CM
231720,652167.6408,4860975.02,134.85926,20CM
231721,652169.805,4860976.573,134.94511,20CM
231722,652170.0538,4860977.49,135.05494,20CM
231723,652142.0417,4860975.779,135.34396,X
231724,652141.2525,4860979.151,135.38148,20CM
231725,652140.9184,4860977.015,135.36743,X
231726,652139.8939,4860978.194,135.34156,20CM
231727,652166.7606,4860973.14,134.93038,20CM
231728,652167.285,4860974.17,134.9532,20CM
231729,652142.8153,4860969.562,135.28576,20CM
231730,652140.9276,4860978.372,135.20945,20CM
231731,652141.048,4860976.614,135.32758,X
231732,652166.4573,4860973.089,134.90023,20CM
231733,652143.44,4860970.454,135.39167,20CM
231734,652142.5834,4860974.917,135.39375,20CM
231735,652141.488,4860975.55,135.34545,20CM
231736,652143.3538,4860974.055,135.48433,20CM
231737,652143.3072,4860972.242,135.56008,X
231738,652170.8982,4860975.555,135.03261,20CM
231740,652168.3419,4860976.029,134.90233,20CM
231741,652141.9548,4860974.203,135.43982,20CM
231742,652143.4114,4860970.092,135.40984,20CM
231744,652167.893,4860973.317,134.93503,20CM
231745,652143.3525,4860970.607,135.41288,20CM
231746,652172.1328,4860976.526,135.00306,20CM
231747,652168.7158,4860976.191,134.95396,20CM
231748,652170.3248,4860975.379,134.98923,20CM
231749,652174.56,4860979.553,134.90538,20CM
231750,653448.6773,4859057.371,103.4881,20CM
231764,653421.9329,4859065.498,103.76695,20CM
231767,653442.1857,4859056.218,103.66929,20CM
231773,653421.3141,4859065.453,103.70015,20CM
231777,653421.9852,4859062.322,103.60414,20CM
231792,653444.8262,4859057.457,103.5749,X
231799,653420.3327,4859067.555,103.68826,X
231800,653449.7902,4859056.574,103.40075,20CM
231801,653449.9638,4859057.845,103.37736,X
231803,653420.3402,4859065.537,103.73115,X
231805,653423.3126,4859060.4,103.64128,20CM
231810,653444.0264,4859055.83,103.6,X
231815,653441.3954,4859054.273,103.65335,X
231821,653421.0302,4859067.139,103.69402,X
231829,653442.7439,4859054.187,103.51736,20CM
231831,653446.4403,4859057.555,103.48181,20CM
231837,653444.456,4859056.511,102.7329,20CM
231838,653422.2779,4859064.609,103.73117,X
231843,653422.9368,4859061.831,103.60511,X
231847,653422.5469,4859063.217,103.60639,20CM
231848,653442.7271,4859056.783,103.71399,X
231849,653445.0163,4859054.783,103.52508,20CM
231855,653422.4824,4859061.519,103.58997,X
231858,653419.6633,4859066.849,103.77058,20CM
231859,653445.3089,4859056.524,103.62865,20CM
231862,653418.6631,4859068.003,103.77516,20CM
231869,653445.9009,4859055.316,103.53847,20CM
231870,653449.1019,4859055.41,103.56893,X
231874,653423.9423,4859061.66,103.66218,20CM
231876,653447.4979,4859055.303,103.52959,20CM
231880,653447.9231,4859054.944,103.55943,20CM
231884,653443.3809,4859055.777,103.77692,X
231886,653422.6082,4859063.965,103.67497,20CM
231894,653448.6183,4859054.938,103.60702,X
231895,653419.4013,4859067.714,103.72248,20CM
231907,653420.8842,4859064.491,103.70479,X
231908,653421.9066,4859063.992,103.69369,20CM
231909,653419.9203,4859069.043,103.63045,20CM
231915,653419.7416,4859068.095,103.66755,20CM
231921,653420.8686,4859065.668,103.65393,X
231924,653423.1767,4859061.038,103.60252,20CM
231926,653420.0661,4859065.924,103.82823,X
231927,653450.5429,4859057.364,103.36875,20CM
231936,653441.8624,4859054.221,103.51627,20CM
231944,653443.9157,4859054.924,103.7173,X
231950,652142.737,4860973.935,135.56839,X
231951,652141.4629,4860977.956,135.37071,20CM
231952,652142.3434,4860975.755,135.3504,20CM
231954,652140.6044,4860978.923,135.1935,20CM
231955,652168.1435,4860974.056,134.98072,20CM
231957,652143.203,4860971.748,135.45282,20CM
231958,652141.8416,4860977.274,135.4161,20CM
231959,652141.389,4860975.443,135.49101,X
231960,652172.7195,4860976.796,134.94471,20CM
231961,652141.0138,4860975.618,135.67288,X
231962,652143.1105,4860972.24,135.47084,20CM
231963,652171.9538,4860977.834,134.93876,20CM
231964,652142.7868,4860970.941,135.53265,20CM
231965,652141.8487,4860974.831,135.53719,X
231966,652167.9496,4860975.714,134.99858,20CM
231968,652142.2237,4860973.179,135.45497,20CM
231970,652142.3882,4860972.31,135.46366,20CM
231973,652173.1359,4860980.153,135.00421,20CM
231974,652142.2109,4860974.531,135.43904,20CM
231975,652166.7024,4860973.728,134.99719,20CM
231976,652140.4568,4860978.447,135.26381,20CM
231977,652142.922,4860973.182,135.46429,20CM
231979,652169.3886,4860975.796,134.94719,20CM
231980,652171.4524,4860978.064,135.05112,20CM
231981,652142.8901,4860974.345,135.54681,X
231982,652166.2725,4860973.908,134.94213,20CM
231983,652141.8551,4860976.512,135.24596,20CM
231985,652142.7729,4860970.255,135.37174,20CM
231986,652166.8597,4860974.623,134.87438,20CM
231987,652170.5139,4860976.379,134.96602,20CM
231988,652142.9685,4860969.379,135.28737,20CM
231989,652170.0942,4860975.858,134.90432,20CM
231990,652140.4917,4860977.65,135.43453,X
231991,652143.9614,4860970.148,135.5266,20CM
231992,652143.769,4860970.921,135.63104,X
231993,652169.1063,4860975.236,135.00899,20CM
231994,652173.1093,4860977.21,134.94206,20CM
231995,652171.6759,4860976.195,134.95018,20CM
231996,652171.2476,4860977.138,135.03708,20CM
231997,652143.8556,4860971.738,135.60434,20CM
231998,652172.7262,4860978.581,134.99526,20CM
231999,652167.302,4860974.518,135.00344,20CM
