tagnum,Easting,Northing,elevation,precision
230803,653422.1378,4859060.65,104.598579,20CM
230806,653447.7575,4859056.711,102.920878,20CM
230809,653443.3259,4859056.525,103.466079,20CM
230824,653418.9536,4859068.37,104.199709,20CM
230825,653422.5469,4859061.91,104.330436,20CM
230826,653420.3532,4859068.64,103.981403,20CM
230830,653441.1785,4859056.329,103.525914,20CM
230838,653441.7517,4859054.917,103.60776,20CM
230844,653442.6284,4859054.547,103.621794,20CM
230852,653420.3945,4859066.83,104.140856,20CM
230853,653442.7124,4859056.246,103.505493,20CM
230854,653448.8657,4859057.937,102.685979,20CM
230855,653447.4441,4859055.881,103.080464,20CM
230857,653440.9813,4859054.784,103.573823,20CM
230867,653444.2043,4859055.92,103.473144,20CM
230869,653441.9035,4859054.62,103.622547,20CM
230895,653419.8438,4859068.709,104.00253,20CM
230897,653445.0573,4859055.035,103.245952,20CM
230901,653421.6215,4859066.763,104.065464,20CM
230903,653420.1733,4859066.146,104.297657,20CM
230912,653442.1019,4859054.318,103.617081,20CM
230914,653445.7645,4859056.144,103.158095,20CM
230923,653421.308,4859064.413,104.307561,20CM
230933,653448.937,4859056.136,102.773586,20CM
230935,653422.2313,4859065.922,104.138866,20CM
230942,653443.1119,4859054.338,103.576884,20CM
230943,653423.2361,4859062.211,104.333827,20CM
230944,653422.0734,4859064.093,104.2308,20CM
230947,653421.3958,4859066.071,104.16538,20CM
230950,653449.1505,4859056.187,102.71413,20CM
230952,653420.5062,4859067.313,104.072122,20CM
230953,653421.8331,4859062.688,104.320091,20CM
230956,653446.7066,4859055.606,103.125787,20CM
230958,653420.4911,4859065.833,104.281354,20CM
230960,653446.5337,4859056.141,103.106056,20CM
230963,653441.3821,4859054.764,103.59805,20CM
230966,653418.9365,4859068.836,104.139628,20CM
230984,653443.9108,4859055.321,103.388716,20CM
230986,653446.7956,4859054.893,103.670586,20CM
230990,653422.3395,4859062.296,104.276538,20CM
231003,653445.8638,4859056.64,103.217313,20CM
231021,653423.0364,4859060.761,104.468121,20CM
231029,653419.1495,4859068.891,104.126095,20CM
231041,653448.6937,4859055.046,103.043235,20CM
231042,653419.7316,4859067.897,104.102263,20CM
231044,653419.5641,4859067.797,104.206832,20CM
231053,653421.5656,4859064.893,104.260318,20CM
231054,653421.197,4859062.991,104.38202,20CM
231057,653423.0762,4859062.952,104.317292,20CM
231062,653444.7719,4859054.893,103.295854,20CM
231067,653442.1838,4859054.424,103.677595,20CM
231078,653419.3237,4859066.575,104.40501,20CM
231084,653418.6494,4859067.596,104.364886,20CM
231105,653443.3409,4859055.144,103.410255,20CM
231126,653420.3825,4859066.267,104.20606,20CM
231130,653422.2283,4859062.705,104.27185,20CM
231131,653420.7737,4859066.47,104.111584,20CM
231133,653422.5539,4859065.312,104.207748,20CM
231134,653420.1369,4859066.634,104.236827,20CM
231136,653449.514,4859058.226,102.567683,20CM
231139,653444.1539,4859054.929,103.390487,20CM
231142,653444.6833,4859056.393,103.356234,X
231157,653420.529,4859064.841,104.37714,20CM
231163,653422.0438,4859062.503,104.295981,20CM
231170,653443.0221,4859055.397,103.582702,X
231173,653445.3965,4859057.265,103.081319,X
231179,653421.5071,4859062.192,104.4112,20CM
231180,653422.3574,4859060.716,104.553368,20CM
231185,653421.9565,4859064.588,104.250761,20CM
231187,653445.6734,4859056.911,103.17724,20CM
231192,653422.1132,4859065.599,104.232593,20CM
231193,653422.8745,4859061.185,104.411891,20CM
231195,653440.6299,4859056.162,103.527699,20CM
231196,653419.05,4859066.955,104.372304,20CM
231198,653450.4805,4859056.41,102.558339,20CM
231199,653421.801,4859065.743,104.208901,20CM
231202,653445.0346,4859055.622,103.273112,20CM
231204,653443.2127,4859055.914,103.50688,20CM
231205,653441.8117,4859055.371,103.564569,20CM
231206,653419.6683,4859067.258,104.252592,20CM
231209,653420.3757,4859065.285,104.398131,20CM
231210,653422.774,4859061.564,104.373727,20CM
231211,653422.0144,4859063.827,104.268578,20CM
231212,653421.7251,4859066.197,104.206703,20CM
231213,653423.3444,4859061.768,104.363805,20CM
231217,653422.0106,4859063.182,104.248548,20CM
231224,653421.8981,4859061.765,104.435983,20CM
231228,653444.0349,4859056.886,103.335607,X
231229,653445.7783,4859056.347,103.195286,20CM
231232,653449.6622,4859056.982,102.614708,20CM
231237,653449.1374,4859055.913,102.797444,20CM
231238,653442.0743,4859055.412,103.576265,20CM
231240,653422.4294,4859060.034,104.670775,20CM
231241,653444.4822,4859055.098,103.313005,20CM
231247,653447.8922,4859057.067,102.891997,20CM
231255,653444.743,4859055.8,103.405833,X
231259,653422.537,4859060.743,104.476336,20CM
231260,653421.1834,4859066.447,104.118155,20CM
231261,653441.5789,4859055.944,103.544068,20CM
231262,653421.1621,4859065.141,104.247622,20CM
231264,653422.3475,4859063.007,104.290947,20CM
231266,653447.0999,4859056.095,103.024456,20CM
231269,653444.9277,4859056.7,103.296824,X
231271,653443.2879,4859054.574,103.50154,20CM
231280,653421.0341,4859065.303,104.249735,20CM
231282,653448.5255,4859057.901,102.7332,20CM
231283,653446.7699,4859055.228,103.166403,20CM
231292,653423.8968,4859060.733,104.427513,20CM
231294,653421.2492,4859063.242,104.395327,20CM
231295,653441.8668,4859056.456,103.457579,20CM
231302,653421.5786,4859063.124,104.267536,20CM
231303,653444.4463,4859054.952,103.327302,20CM
231311,653445.4651,4859054.667,103.188773,20CM
231314,653423.5715,4859062.276,104.297616,X
231320,653418.1442,4859068.407,104.205666,20CM
231329,653418.8636,4859067.357,104.343049,20CM
231338,653418.9665,4859067.817,104.27137,20CM
231339,653420.8331,4859065.869,104.167325,20CM
231344,653419.7932,4859066.417,104.303185,20CM
231354,653423.1608,4859061.219,104.358151,20CM
231376,653447.9841,4859057.754,102.745501,X
231377,653420.8618,4859064.143,104.498946,X
231381,653442.8502,4859055.782,103.556124,X
231382,653444.721,4859055.246,103.28597,20CM
231383,653423.4611,4859060.717,104.427859,20CM
231385,653446.0761,4859056.018,103.181955,20CM
231386,653449.8878,4859055.993,102.684172,20CM
231391,653422.9718,4859061.638,104.345861,20CM
231392,653446.5238,4859056.76,103.258126,20CM
231396,653422.2191,4859063.724,104.237274,20CM
231406,653447.678,4859057.455,102.840928,20CM
231409,653421.1797,4859064.658,104.286501,20CM
231410,653443.0976,4859056.75,103.392291,20CM
231412,653420.1897,4859068.349,104.030185,20CM
231413,653421.6163,4859065.641,104.196062,20CM
231423,653440.8869,4859055.311,103.652813,20CM
231425,653420.7532,4859067.125,104.1437,20CM
231426,653443.282,4859056.899,103.357622,X
231427,653420.5811,4859065.458,104.31686,20CM
231433,653445.9539,4859057.287,102.996486,20CM
231434,653448.9404,4859056.909,102.708864,20CM
231435,653422.2678,4859061.89,104.32319,20CM
231440,653423.4463,4859061.422,104.38353,20CM
231444,653422.5071,4859063.481,104.266939,20CM
231446,653447.0497,4859056.625,103.011085,20CM
231453,653423.2063,4859063.188,104.273727,20CM
231455,653443.7883,4859056.548,103.379664,X
231460,653419.3337,4859068.469,104.128474,20CM
231465,653422.1009,4859065.269,104.252366,20CM
231469,653421.505,4859065.26,104.211516,20CM
231475,653420.6564,4859068.01,104.063689,20CM
231481,653450.1409,4859057.995,102.467571,X
231483,653423.809,4859061.082,104.434439,X
231494,653450.2041,4859057.398,102.519159,20CM
231495,653419.306,4859067.067,104.325997,20CM
231505,653448.7291,4859055.63,102.902266,20CM
231509,653422.5548,4859064.353,104.376873,X
231510,653441.3706,4859055.18,103.600041,20CM
231513,653446.1905,4859054.992,103.19426,20CM
231525,653441.3399,4859056.494,103.474698,20CM
231526,653423.2934,4859062.688,104.322039,20CM
231532,653447.9673,4859056.12,102.881135,20CM
231533,653443.6943,4859056.686,103.394205,20CM
231537,653421.0116,4859063.8,104.404643,20CM
231542,653443.5693,4859056.069,103.492159,X
231543,653447.477,4859055.592,103.116503,20CM
231550,653449.2653,4859056.893,102.693745,20CM
231552,653423.0465,4859063.371,104.257662,20CM
231559,653447.4372,4859056.643,102.938623,20CM
231566,653420.814,4859067.47,104.088097,20CM
231568,653449.3426,4859057.352,102.638163,X
231571,653442.4112,4859055.581,103.56099,X
231578,653422.8051,4859062.349,104.263277,20CM
231584,653419.9076,4859065.364,104.455072,20CM
231589,653419.3372,4859069.031,104.062185,20CM
231590,653449.5753,4859057.719,102.601722,20CM
231593,653421.6023,4859062.526,104.356163,20CM
231596,653419.9453,4859066.981,104.266727,20CM
231598,653442.8807,4859054.975,103.540146,20CM
231602,653442.0587,4859055.108,103.634233,20CM
231603,653445.3481,4859055.491,103.288349,20CM
231605,653448.0761,4859057.394,102.810685,20CM
231607,653445.9292,4859055.58,103.201455,20CM
231612,653442.4578,4859055.345,103.571462,20CM
231614,653445.2609,4859054.574,103.254213,20CM
231621,653421.6054,4859064.508,104.261976,20CM
231622,653444.342,4859055.543,103.401646,X
231623,653441.4022,4859055.921,103.554129,20CM
231632,653448.4625,4859056.995,102.79643,X
231639,653440.8706,4859055.913,103.568027,20CM
231645,653423.5875,4859061.869,104.445822,X
231646,653421.2151,4859066.862,104.108481,20CM
231648,653421.4951,4859067.019,104.126461,20CM
231750,653448.7676,4859057.323,102.772219,X
231764,653422.0086,4859065.401,104.253121,20CM
231767,653441.7601,4859056.317,103.507238,X
231773,653421.3193,4859065.572,104.178012,20CM
231777,653421.9676,4859062.051,104.338598,X
231792,653444.776,4859057.193,103.178835,X
231799,653420.3802,4859067.627,104.211088,20CM
231800,653449.835,4859056.421,102.647332,20CM
231801,653449.2302,4859057.796,102.747197,X
231803,653420.3262,4859065.626,104.478978,X
231805,653423.1055,4859060.413,104.548926,X
231809,653422.2248,4859063.419,104.293952,20CM
231810,653443.9339,4859055.737,103.475338,X
231815,653441.2363,4859054.138,103.572111,20CM
231821,653421.0965,4859067.275,104.212155,20CM
231822,653445.9415,4859056.251,103.200107,X
231826,653447.6822,4859055.585,103.03829,X
231829,653442.6364,4859054.293,103.510104,X
231831,653446.3975,4859057.317,102.91307,X
231837,653444.2546,4859056.213,103.400663,X
231838,653422.2357,4859064.727,104.385646,X
231843,653422.9265,4859062.063,104.288326,X
231847,653422.65,4859063.325,104.319795,20CM
231848,653442.5696,4859056.643,103.510949,X
231849,653444.7966,4859054.587,103.358241,X
231855,653422.3121,4859061.508,104.376544,X
231858,653419.6593,4859066.766,104.44375,X
231859,653445.2978,4859056.561,103.26585,X
231862,653418.5985,4859068.079,104.376482,X
231869,653445.6784,4859055.276,103.220925,X
231870,653448.9978,4859055.1,103.034155,X
231871,653422.7467,4859063.038,104.250794,20CM
231874,653423.7835,4859061.527,104.385464,20CM
231876,653447.4611,4859055.067,103.1561,X
231880,653447.8259,4859054.744,103.13515,X
231884,653443.3292,4859055.669,103.580982,X
231886,653422.6274,4859064.054,104.242873,X
231894,653448.3957,4859054.786,103.10927,X
231895,653419.2564,4859067.689,104.237338,20CM
231907,653420.8973,4859064.575,104.472516,X
231908,653421.7022,4859064.034,104.308366,20CM
231909,653419.6871,4859069.038,103.952551,20CM
231915,653419.6142,4859068.09,104.242568,X
231921,653420.6075,4859065.706,104.288111,X
231924,653423.1803,4859060.913,104.383574,20CM
231926,653419.9803,4859065.95,104.509891,X
231927,653450.4373,4859057.047,102.513027,20CM
231933,653440.7906,4859055.62,103.631964,20CM
231936,653441.6209,4859054.113,103.603953,20CM
231944,653443.8195,4859054.89,103.414837,X
230501,652142.9386,4860974.959,135.426782,20CM
230510,652143.0172,4860970.657,135.399794,20CM
230527,652166.5384,4860974.115,134.876495,20CM
230532,652171.8736,4860978.855,134.941812,20CM
230542,652168.2096,4860973.128,134.894307,20CM
230550,652170.6407,4860976.285,134.959351,20CM
230561,652166.014,4860973.916,134.899399,20CM
230562,652142.6867,4860972.707,135.414288,20CM
230568,652142.5815,4860972.407,135.417111,20CM
230572,652142.0084,4860976.099,135.226135,20CM
230573,652167.2185,4860974.908,134.77942,20CM
230576,652142.0714,4860977.338,135.414081,20CM
230580,652144.1459,4860970.747,135.450396,20CM
230582,652140.0897,4860978.544,135.324549,20CM
230591,652142.6268,4860973.69,135.461676,20CM
230597,652143.1697,4860972.787,135.484502,20CM
230607,652172.1221,4860976.969,134.962252,20CM
230608,652142.4774,4860976.349,135.357362,20CM
230610,652142.0757,4860972.959,135.410873,X
230615,652141.7773,4860975.284,135.370127,20CM
230624,652143.1147,4860970.164,135.356499,20CM
230636,652141.6902,4860974.061,135.433202,20CM
230637,652170.0718,4860976.968,135.044232,20CM
230639,652173.2841,4860977.738,134.87968,X
230647,652142.8033,4860970.434,135.375243,20CM
230648,652169.8029,4860976.839,134.993354,X
230649,652170.1364,4860975.971,134.931821,20CM
230651,652169.5615,4860976.123,134.974212,20CM
230660,652142.2317,4860973.805,135.442309,20CM
230666,652165.7561,4860973.237,134.923597,20CM
230672,652142.687,4860973.284,135.447717,20CM
230682,652170.1558,4860976.469,134.975841,20CM
230703,652142.4916,4860976.04,135.356067,20CM
230718,652166.8521,4860972.805,134.912755,20CM
230743,652142.302,4860969.899,135.323331,20CM
230750,652172.6344,4860979.205,134.949488,20CM
230784,652143.231,4860971.528,135.41276,20CM
230811,652168.3032,4860974.462,134.914953,20CM
230821,652167.3784,4860972.553,134.842515,20CM
230840,652140.9071,4860979.141,135.267399,20CM
230864,652169.4421,4860974.733,134.955803,20CM
230872,652143.3487,4860969.781,135.303741,20CM
230873,652172.4068,4860976.305,134.970932,20CM
230887,652142.8091,4860974.654,135.427037,20CM
230891,652140.9898,4860977.598,135.298818,20CM
230894,652141.0641,4860976.089,135.402089,20CM
230900,652143.0695,4860975.297,135.428577,20CM
230919,652143.4205,4860969.553,135.24829,20CM
230965,652167.5399,4860974.213,134.919653,20CM
230967,652172.4474,4860977.093,134.991607,20CM
230970,652141.7487,4860975.97,135.211153,20CM
230973,652168.6602,4860974.105,134.901088,20CM
230975,652168.911,4860974.736,134.895384,20CM
230976,652172.2084,4860978.045,135.051534,X
230977,652174.0317,4860977.475,134.828589,20CM
230978,652170.6972,4860976.496,134.953831,20CM
230983,652143.2139,4860974.997,135.452118,20CM
230985,652168.3361,4860973.582,134.906902,20CM
230987,652142.7195,4860974.388,135.425616,X
230992,652142.9003,4860971.51,135.420881,20CM
230994,652167.4209,4860972.955,134.872656,20CM
230995,652167.8663,4860972.766,134.854921,20CM
230998,652171.567,4860977.166,135.007442,20CM
230999,652169.5908,4860975.222,134.924892,20CM
231004,652141.3856,4860978.933,135.317975,20CM
231006,652169.3292,4860976.205,134.97107,20CM
231008,652173.4625,4860978.54,134.885276,20CM
231009,652142.8481,4860975.311,135.378581,20CM
231010,652143.0386,4860975.714,135.417482,20CM
231014,652171.0866,4860978.384,135.012486,20CM
231015,652172.3845,4860978.886,134.994777,20CM
231018,652142.7849,4860972.383,135.404996,20CM
231023,652142.4728,4860971.01,135.418509,20CM
231025,652171.086,4860976.962,135.002466,20CM
231030,652173.6416,4860976.937,134.87871,20CM
231032,652144.0466,4860971.213,135.477583,20CM
231033,652141.2131,4860977.747,135.316048,20CM
231034,652168.8306,4860975.526,134.837537,20CM
231040,652143.557,4860969.981,135.406052,20CM
231043,652168.0491,4860974.734,134.827662,20CM
231048,652167.7531,4860974.041,134.881491,20CM
231049,652142.0177,4860976.596,135.219366,20CM
231050,652142.7835,4860969.779,135.321976,20CM
231056,652170.4714,4860975.623,134.949177,20CM
231058,652172.8054,4860976.433,134.973721,20CM
231059,652171.327,4860977.811,134.999242,20CM
231060,652172.6694,4860977.145,134.986978,20CM
231061,652141.2639,4860976.79,135.25888,20CM
231063,652168.4344,4860974.978,134.830416,20CM
231064,652169.2242,4860976.902,134.974415,20CM
231065,652142.7018,4860976.109,135.326096,20CM
231066,652144.2145,4860969.815,135.302757,20CM
231070,652168.1617,4860975.639,134.838989,20CM
231071,652140.5312,4860978.19,135.273314,20CM
231073,652172.4864,4860977.871,134.992639,20CM
231075,652141.341,4860976.262,135.216198,20CM
231077,652170.016,4860974.987,134.948415,20CM
231079,652141.4735,4860979.147,135.358041,20CM
231080,652141.4527,4860978.368,135.284043,20CM
231081,652167.5606,4860974.516,134.89173,20CM
231082,652141.4699,4860977.386,135.339908,20CM
231083,652143.3586,4860972.014,135.435061,20CM
231086,652167.3206,4860973.494,134.984272,20CM
231088,652166.1789,4860972.901,134.958664,20CM
231089,652143.7035,4860972.037,135.493263,20CM
231090,652143.5146,4860972.428,135.472129,20CM
231092,652141.7869,4860975.663,135.263416,20CM
231094,652171.1122,4860975.396,135.040958,20CM
231095,652168.6165,4860975.797,134.821735,20CM
231096,652171.4382,4860975.834,134.96426,20CM
231099,652142.7229,4860971.349,135.408948,20CM
231100,652170.2256,4860976.691,134.926014,20CM
231101,652142.7829,4860969.125,135.212833,20CM
231102,652142.1856,4860971.66,135.421089,20CM
231103,652168.5401,4860973.758,134.928888,20CM
231104,652140.8906,4860978.007,135.272223,20CM
231106,652142.2758,4860973.13,135.483054,20CM
231107,652167.6115,4860973.823,134.918855,20CM
231109,652142.9548,4860972.776,135.452859,20CM
231110,652172.5825,4860978.176,135.005095,20CM
231111,652140.8175,4860977.392,135.288157,20CM
231112,652142.7217,4860975.618,135.341486,20CM
231113,652141.1094,4860977.263,135.304424,20CM
231114,652169.7111,4860975.933,134.972551,20CM
231115,652169.1663,4860974.414,134.92636,20CM
231116,652171.5623,4860978.442,135.145851,X
231118,652170.53,4860976.958,134.952723,20CM
231119,652170.8935,4860977.279,135.029984,20CM
231121,652142.2978,4860974.089,135.466414,20CM
231124,652142.4057,4860973.488,135.438457,20CM
231125,652143.0049,4860973.991,135.484774,20CM
231129,652140.4007,4860978.456,135.265819,20CM
231135,652168.9527,4860976.048,134.929592,20CM
231137,652142.159,4860977.642,135.452658,20CM
231140,652141.5188,4860977.019,135.273288,20CM
231144,652142.2661,4860974.975,135.390003,20CM
231146,652141.646,4860978.38,135.364623,20CM
231147,652142.5591,4860973.893,135.453811,20CM
231150,652142.5646,4860973.499,135.427427,20CM
231154,652165.8078,4860973.582,134.906903,20CM
231155,652167.3784,4860973.998,134.933118,20CM
231158,652171.8315,4860976.819,135.026299,20CM
231159,652167.3425,4860972.278,134.829825,20CM
231160,652171.2894,4860976.811,134.999306,20CM
231161,652142.2027,4860970.963,135.420059,20CM
231650,652141.9668,4860978.001,135.605518,X
231651,652167.4135,4860975.309,134.798216,20CM
231652,652167.2335,4860973.681,134.928089,20CM
231653,652168.8687,4860974.17,134.920231,20CM
231654,652167.7334,4860973.508,134.94785,20CM
231655,652141.2146,4860978.265,135.243402,20CM
231656,652168.6688,4860974.8,134.846027,20CM
231657,652142.5535,4860975.13,135.411445,20CM
231658,652142.319,4860975.911,135.297961,20CM
231659,652143.1234,4860971.044,135.385987,X
231660,652143.2335,4860973.737,135.580817,X
231661,652143.7683,4860971.273,135.488852,X
231662,652142.5274,4860971.707,135.446908,X
231663,652142.6949,4860971.712,135.403996,X
231664,652143.5278,4860971.601,135.42865,X
231665,652142.0832,4860975.443,135.426288,20CM
231666,652172.0862,4860978.319,134.948748,20CM
231667,652168.0999,4860973.767,134.89391,20CM
231668,652167.2691,4860974.068,134.902643,20CM
231669,652141.6824,4860974.338,135.450957,20CM
231670,652140.6434,4860977.887,135.25711,20CM
231671,652173.261,4860978.835,135.076205,X
231672,652142.1983,4860976.261,135.245556,20CM
231673,652173.2822,4860978.17,134.87885,20CM
231674,652143.7885,4860970.652,135.432272,20CM
231675,652172.411,4860978.724,134.982673,20CM
231676,652141.6505,4860974.716,135.554118,X
231677,652167.9088,4860973.805,134.951642,20CM
231678,652169.9193,4860975.751,135.015636,X
231679,652142.6965,4860976.763,135.42923,20CM
231680,652141.3576,4860976.593,135.221906,20CM
231681,652141.9347,4860973.738,135.563309,X
231682,652169.859,4860977.246,135.14173,X
231683,652168.107,4860975.299,134.893949,X
231684,652170.8328,4860976.139,135.074142,X
231685,652172.1829,4860976.516,135.060815,X
231686,652170.6332,4860975.457,134.981797,20CM
231687,652141.7801,4860977.564,135.415266,20CM
231688,652172.9,4860977.362,135.038726,X
231689,652172.5992,4860977.535,135.004276,X
231690,652142.3245,4860970.273,135.371639,20CM
231691,652173.6727,4860977.288,135.014461,X
231692,652171.5176,4860976.923,135.006952,20CM
231693,652142.4548,4860973.29,135.449394,20CM
231694,652142.2406,4860972.129,135.460617,20CM
231695,652140.4453,4860977.246,135.424565,X
231696,652143.5759,4860972.671,135.593044,X
231697,652167.833,4860974.22,134.893528,20CM
231698,652141.4571,4860975.866,135.387877,X
231699,652143.3491,4860973.352,135.605902,X
231700,652167.1629,4860973.128,134.933954,20CM
231701,652144.4816,4860969.806,135.313846,20CM
231702,652171.7612,4860978.012,134.949937,20CM
231703,652142.2055,4860971.275,135.443893,X
231704,652142.4882,4860974.539,135.383793,20CM
231705,652169.314,4860974.932,134.91826,20CM
231706,652142.1721,4860976.847,135.257376,20CM
231707,652141.9787,4860972.323,135.579617,X
231708,652166.1952,4860973.288,134.894341,20CM
231709,652172.5743,4860976.757,135.044901,X
231710,652168.3275,4860975.409,134.894444,X
231711,652170.3826,4860977.279,135.160725,X
231712,652172.8276,4860979.474,135.050472,X
231713,652171.0123,4860977.52,135.09623,X
231714,652143.8727,4860969.626,135.270573,20CM
231715,652165.9324,4860973.027,135.019839,X
231716,652171.0253,4860978.023,135.021029,20CM
231717,652169.4194,4860975.55,134.91687,20CM
231718,652142.9046,4860973.671,135.534047,X
231719,652171.7962,4860977.448,134.974045,20CM
231720,652167.6287,4860975.053,134.764101,20CM
231721,652169.4863,4860976.539,135.09898,X
231722,652170.2737,4860977.543,135.022421,20CM
231723,652142.0491,4860975.757,135.354645,X
231724,652141.1971,4860979.196,135.341733,20CM
231725,652140.7203,4860977.066,135.315072,20CM
231726,652139.8033,4860978.15,135.36817,20CM
231727,652166.8973,4860973.284,134.92207,20CM
231728,652167.3953,4860974.331,135.019078,X
231729,652142.553,4860969.559,135.287092,20CM
231730,652140.7912,4860978.525,135.247985,20CM
231731,652141.078,4860976.607,135.347718,X
231732,652166.4537,4860973.107,134.888212,20CM
231733,652143.4299,4860970.483,135.394681,20CM
231734,652142.5563,4860974.794,135.418525,20CM
231735,652141.5596,4860975.404,135.369486,20CM
231736,652143.3961,4860973.97,135.465029,20CM
231737,652143.3026,4860972.405,135.564317,X
231738,652170.4076,4860975.879,135.059869,X
231739,652140.9759,4860978.722,135.207478,20CM
231740,652168.2442,4860976.133,134.931683,20CM
231741,652141.9039,4860974.118,135.432901,20CM
231742,652143.4151,4860970.072,135.363936,20CM
231743,652166.656,4860972.343,134.862091,20CM
231744,652167.7282,4860973.317,134.915474,20CM
231745,652143.0732,4860970.84,135.389536,20CM
231746,652171.4329,4860976.368,135.103829,X
231747,652168.8175,4860976.319,134.955486,20CM
231748,652170.4125,4860975.501,135.016567,X
231749,652170.0158,4860976.737,134.966272,20CM
231950,652142.7315,4860973.943,135.569055,X
231951,652141.4881,4860977.84,135.520374,X
231952,652142.4153,4860975.605,135.474167,X
231953,652171.9003,4860976.444,135.135912,X
231954,652140.7293,4860978.912,135.451327,X
231955,652168.1307,4860974.122,135.104409,X
231956,652168.1236,4860974.463,135.014387,X
231957,652143.0073,4860971.82,135.457892,X
231958,652141.8351,4860977.111,135.64741,20CM
231959,652141.3717,4860975.399,135.493763,X
231960,652172.9611,4860976.763,135.066945,X
231961,652140.9654,4860975.623,135.677029,X
231962,652143.0096,4860972.196,135.595938,X
231963,652172.0816,4860977.646,135.118241,X
231964,652142.6833,4860970.996,135.396937,X
231965,652141.9276,4860974.783,135.612573,X
231966,652167.8389,4860975.568,135.094589,X
231967,652170.9381,4860975.703,135.102877,X
231968,652142.1154,4860973.339,135.590465,X
231969,652140.5767,4860976.975,135.488012,X
231970,652142.2573,4860972.673,135.458034,20CM
231971,652167.039,4860972.242,134.80767,20CM
231972,652168.3622,4860975.212,135.008587,X
231973,652169.1221,4860976.411,135.238681,X
231974,652142.0086,4860974.566,135.588144,X
231975,652166.7675,4860974.033,135.081738,X
231976,652140.232,4860978.259,135.415443,X
231977,652142.857,4860973.058,135.610098,X
231978,652173.7113,4860977.92,135.0646,X
231979,652169.2775,4860975.833,135.114662,X
231980,652171.5015,4860978.052,135.001251,20CM
231981,652142.9121,4860974.374,135.548488,X
231982,652166.42,4860973.696,135.02183,20CM
231983,652141.7918,4860976.517,135.337088,X
231984,652165.459,4860973.305,135.138283,X
231985,652142.5664,4860970.218,135.388208,X
231986,652166.7447,4860974.692,135.085425,X
231987,652170.5683,4860976.419,135.168238,X
231988,652142.9677,4860969.371,135.272886,X
231989,652170.1881,4860976.132,135.168781,X
231990,652140.4389,4860977.581,135.440665,X
231991,652143.8633,4860970.206,135.39505,X
231992,652143.6374,4860970.971,135.47259,X
231993,652169.1411,4860975.241,135.014492,X
231994,652173.2961,4860977.138,135.061644,X
231995,652171.8479,4860976.035,135.157352,X
231996,652171.3718,4860977.034,135.146977,X
231997,652143.9248,4860971.768,135.454386,X
231998,652172.8063,4860978.82,135.110097,X
231999,652167.2371,4860974.521,134.991971,X
